accession,Organism Name,GenBank/RefSeq,Submitters,Organization,Submitter Country,Release date,Isolate,Virus Lineage,Length,Nuc Completeness,Proteins/Segments,Segment,Is Vaccine Strain,Geographic Region,Geographic Location,Host,Host Lineage,Lab Host,Tissue/Specimen/Source,Collection Date,Sample Name,Annotated,SRA Accessions,Bioprojects,Biosample,Protein count,Gene count,Mature Peptide Count,definition,strain,isolation_source,create_date,update_date,assembly_name,authors,title,journal,pubmed_id,reference_count,comment
PP116318.1,,GenBank,,,,2024-02-10,,[],1658,complete,"MAG: Orthonairovirus haemorrhagiae isolate GE/Ser-H/2023 segment S, complete sequence",S,False,Asia,Georgia,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,"spleen, abdominal cavity",,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067060.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate FAK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067059.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate DAK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067058.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 31AK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067057.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 29AK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067056.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 20AG9 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067055.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 13AK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067054.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 11AK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067053.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 3AK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067052.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 8AK11 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067051.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 26AK6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067050.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 9AG6 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067049.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate QAB16 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067048.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 12AG9 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
PP067047.1,,GenBank,,,,2024-01-21,,[],1449,partial,"Orthonairovirus haemorrhagiae isolate 7AD3 nucleoprotein (N) gene, complete cds",S,False,Europe,France,Hyalomma marginatum,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33317, 'name': 'Protostomia'}, {'tax_id': 1206794, 'name': 'Ecdysozoa'}, {'tax_id': 88770, 'name': 'Panarthropoda'}, {'tax_id': 6656, 'name': 'Arthropoda'}, {'tax_id': 6843, 'name': 'Chelicerata'}, {'tax_id': 6854, 'name': 'Arachnida'}, {'tax_id': 6933, 'name': 'Acari'}, {'tax_id': 6934, 'name': 'Parasitiformes'}, {'tax_id': 6935, 'name': 'Ixodida'}, {'tax_id': 297308, 'name': 'Ixodoidea'}, {'tax_id': 6939, 'name': 'Ixodidae'}, {'tax_id': 426438, 'name': 'Hyalomminae'}, {'tax_id': 34625, 'name': 'Hyalomma'}, {'tax_id': 34627, 'name': 'Hyalomma marginatum'}]",False,,,,True,[],[],,1.0,,,,,,,,,,,,,,
OR964920.1,,GenBank,,,,2023-12-26,,[],1651,complete,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-11/2023 segment S, complete sequence",S,False,Asia,Pakistan,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
OR964919.1,,GenBank,,,,2023-12-26,,[],1651,complete,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-10/2023 segment S, complete sequence",S,False,Asia,Pakistan,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
OR964918.1,,GenBank,,,,2023-12-26,,[],1630,complete,"Orthonairovirus haemorrhagiae isolate CCHF/NIHPAK-9/2023 segment S, complete sequence",S,False,Asia,Pakistan,Homo sapiens,"[{'tax_id': 131567, 'name': 'cellular organisms'}, {'tax_id': 2759, 'name': 'Eukaryota'}, {'tax_id': 33154, 'name': 'Opisthokonta'}, {'tax_id': 33208, 'name': 'Metazoa'}, {'tax_id': 6072, 'name': 'Eumetazoa'}, {'tax_id': 33213, 'name': 'Bilateria'}, {'tax_id': 33511, 'name': 'Deuterostomia'}, {'tax_id': 7711, 'name': 'Chordata'}, {'tax_id': 89593, 'name': 'Craniata'}, {'tax_id': 7742, 'name': 'Vertebrata'}, {'tax_id': 7776, 'name': 'Gnathostomata'}, {'tax_id': 117570, 'name': 'Teleostomi'}, {'tax_id': 117571, 'name': 'Euteleostomi'}, {'tax_id': 8287, 'name': 'Sarcopterygii'}, {'tax_id': 1338369, 'name': 'Dipnotetrapodomorpha'}, {'tax_id': 32523, 'name': 'Tetrapoda'}, {'tax_id': 32524, 'name': 'Amniota'}, {'tax_id': 40674, 'name': 'Mammalia'}, {'tax_id': 32525, 'name': 'Theria'}, {'tax_id': 9347, 'name': 'Eutheria'}, {'tax_id': 1437010, 'name': 'Boreoeutheria'}, {'tax_id': 314146, 'name': 'Euarchontoglires'}, {'tax_id': 9443, 'name': 'Primates'}, {'tax_id': 376913, 'name': 'Haplorrhini'}, {'tax_id': 314293, 'name': 'Simiiformes'}, {'tax_id': 9526, 'name': 'Catarrhini'}, {'tax_id': 314295, 'name': 'Hominoidea'}, {'tax_id': 9604, 'name': 'Hominidae'}, {'tax_id': 207598, 'name': 'Homininae'}, {'tax_id': 9605, 'name': 'Homo'}, {'tax_id': 9606, 'name': 'Homo sapiens'}]",False,blood,,,True,[],[],,1.0,,,,,,,,,,,,,,
